"",gene_symbol,GSM1545535,GSM1545536,GSM1545537,GSM1545538,GSM1545539,GSM1545540,GSM1545541,GSM1545542,GSM1545543,GSM1545544,GSM1545545
ENSMUSG00000052273,Dnah3,0.02659,0.0489,0.0458,0.01525,0,0,0.0431,0.03188,0.03625,0,0
ENSMUSG00000052276,Ostn,0.02659,0,0.0229,0.01525,0.05137,0.04558,0.05747,0.01594,0.07249,0,0
ENSMUSG00000052293,Taf9,5.3972,4.42565,8.95469,14.56437,9.53776,4.54639,4.81292,9.27571,8.22796,5.69614,2.94129
ENSMUSG00000052295,8030423F21Rik,0.45198,0.26896,0.20612,0.35076,0.17123,0.37602,0.68961,0.76501,0.43496,0.88876,1.16786
ENSMUSG00000052296,Ppp6r1,95.44808,143.79709,127.56428,123.94201,113.92232,139.63918,92.93957,106.70256,125.44926,129.5164,87.80608
ENSMUSG00000052298,Cdc42se2,28.79395,50.61384,33.64307,36.08303,43.80179,55.00109,35.80235,33.11843,47.48296,46.90223,29.58589
ENSMUSG00000052299,Ltn1,53.70616,58.19369,100.01314,55.49711,61.09647,64.0369,64.47872,59.57493,115.26398,63.46546,65.74642
ENSMUSG00000052301,Doc2a,0,0,0,0.01525,0,0,0,0,0,0.0404,0
ENSMUSG00000052302,Tbc1d30,10.90076,28.1188,10.30591,2.11984,1.84933,19.60988,12.28371,1.68939,5.43698,30.90457,14.05762
ENSMUSG00000052303,Mrgpra6,0,0.0489,0,0,0,0,0.01437,0,0.03625,0,0
ENSMUSG00000052305,Hbb-b1,0.45198,0.58683,0.70996,1.34206,1.23289,1.18502,0.57468,3.74535,0,0.52518,0.25953
ENSMUSG00000052310,Slc39a1,119.29681,172.84504,187.15534,254.99083,275.7218,179.17798,114.30318,225.82054,121.64337,168.05622,105.32404
ENSMUSG00000052316,Lrrc15,0.8242,2.93414,38.58991,2.16559,3.49318,8.10147,3.97964,4.1916,0.90616,2.1815,1.81668
ENSMUSG00000052331,Ankrd44,13.53289,21.68815,22.30657,34.16145,40.22298,18.70971,18.15978,47.287,20.08058,33.97483,16.65288
ENSMUSG00000052334,1700024B05Rik,0,0.17116,0.0229,0,0.01712,0.14813,0.02873,0,0.61619,0.0404,0.04325
ENSMUSG00000052336,Cx3cr1,0.37222,0.44012,0.11451,0.44227,0.35959,0.31905,0.31607,0.39844,0.43496,0.76756,0.43254
ENSMUSG00000052337,Immt,79.97433,93.81898,116.5713,111.81775,108.32295,99.56485,80.08119,83.6089,245.38904,101.27811,81.57747
ENSMUSG00000052353,Cemip,1.09008,4.54791,5.88582,2.48586,2.22605,3.06511,2.61478,2.13564,37.44267,5.00937,1.25437
ENSMUSG00000052363,Zdhhc19,0,0,0.0458,0.0305,0,0.01139,0.02873,0.04781,0.18123,0,0.17302
ENSMUSG00000052364,B630019K06Rik,0.63809,0.34232,2.01538,5.44448,6.1302,0.35323,0.71835,4.79723,5.7632,0.12119,0.73532
ENSMUSG00000052369,Tmem106c,32.62251,40.68668,25.00901,18.10252,15.29124,34.24037,25.74551,13.18044,16.99962,35.06558,30.10494
ENSMUSG00000052372,Il1rapl1,0.02659,0.0489,0,0.10675,0.01712,0.01139,0.01437,0.14344,0.03625,0,0
ENSMUSG00000052373,Mpp3,0.74444,0.88024,1.00769,3.5229,2.55139,0.59251,1.10625,3.04409,1.15989,0.92916,1.0381
ENSMUSG00000052374,Actn2,2.25991,0.75799,2.83985,0.62528,0.75343,0.72925,1.50853,1.24314,0.97866,2.0603,2.63851
ENSMUSG00000052382,Rnase9,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052384,Nrros,0.69127,0.78244,1.32832,1.70807,0.59932,0.6267,1.09189,1.0997,0.50745,1.05035,1.12461
ENSMUSG00000052387,Trpm3,0.53174,0.53792,2.06118,79.13561,49.70938,0.8204,3.20382,82.81202,1.12364,0.32319,1.21112
ENSMUSG00000052392,Acot4,1.51547,0.78244,0.50384,1.05229,0.56507,1.53825,3.49116,0.86063,0.18123,1.09075,2.16271
ENSMUSG00000052395,Rft1,18.10589,23.10632,16.9704,12.38353,14.84603,19.83777,13.30376,8.55852,15.22354,23.06733,19.76718
ENSMUSG00000052396,Mogat2,0.10635,1.1003,0.16031,0.27451,0.18836,0.76343,0.30171,0.11156,0.43496,0.76756,0.73532
ENSMUSG00000052397,Ezr,823.61859,1836.15758,324.6591,529.24323,495.12457,1803.21987,916.88217,617.20137,127.55156,1854.88014,1135.38014
ENSMUSG00000052406,Rexo4,39.40225,31.68866,53.40752,31.81285,28.78452,35.32285,38.37403,38.07504,54.04358,42.37764,43.98955
ENSMUSG00000052407,Ccdc171,8.66743,7.31089,4.03076,4.34643,3.75004,6.88226,7.6432,6.55037,4.89328,13.08899,9.2564
ENSMUSG00000052414,Atf7,0.50516,0,0,0,0.2911,0.25068,0,0,0,0,0.38929
ENSMUSG00000052415,Tchh,5.63649,7.28644,9.36693,7.68633,11.69532,10.55128,11.99637,10.34353,8.04673,33.53045,4.19566
ENSMUSG00000052417,Olfr720,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052423,B4galt3,42.99152,77.97465,59.33915,33.49042,26.06189,50.88769,41.00318,27.61994,35.26788,79.54392,57.18209
ENSMUSG00000052428,Tmco1,44.9058,48.97561,62.77445,51.50144,60.08619,55.3885,46.63501,51.79736,62.81525,61.12237,47.88243
ENSMUSG00000052430,Bmpr1b,1.38253,16.38226,2.2215,6.96955,5.58224,16.82963,3.24692,5.11599,0.65244,26.70316,5.62305
ENSMUSG00000052435,Cebpe,0.02659,0,0,0.13726,0.10274,0.01139,0.01437,0.01594,0,0,0
ENSMUSG00000052446,Zfp961,2.84483,5.57486,8.33634,5.64274,4.53771,5.32122,4.43938,3.64972,19.93559,6.34251,4.41193
ENSMUSG00000052456,Asna1,27.75705,50.66274,66.43877,51.34893,46.21619,48.16441,31.10437,37.53316,114.5753,44.39754,30.75375
ENSMUSG00000052459,Atp6v1a,192.96997,223.01875,679.8237,140.36696,106.47361,183.96366,174.97466,149.24014,153.14161,176.01465,163.54422
ENSMUSG00000052468,Pmp2,0,0,0.0229,0,0,0.01139,0,0.01594,0.07249,0,0.08651
ENSMUSG00000052469,Tcp10c,0,0,0,0,0.05137,0.03418,0,0.07969,0,0.12119,0.12976
ENSMUSG00000052471,Gm9881,0.34563,0.12226,0.11451,0.18301,0.11986,0.2051,0.20114,0.255,0.43496,0.48478,0.5623
ENSMUSG00000052477,C130026I21Rik,0.61151,0.41567,0.66416,0.04575,0.08562,0.47857,1.03442,0.09563,0.10874,0.52518,0.69207
ENSMUSG00000052479,A330008L17Rik,0,0.07335,0.0229,0.01525,0,0.03418,0.01437,0.04781,0.07249,0,0
ENSMUSG00000052485,Tmem171,0.07976,0.14671,0.0458,0.0915,0.06849,0.07976,0.02873,0.06375,4.27709,0.24239,0
ENSMUSG00000052488,Cherp,19.67454,20.24554,25.58156,27.42066,34.538,25.29572,20.07058,30.69591,66.83861,28.68267,21.28108
ENSMUSG00000052496,Pkdrej,0.02659,0.02445,0.06871,0.24401,0.30822,0.02279,0.10057,0.14344,0.03625,0,0.04325
ENSMUSG00000052504,Epha3,0.02659,0.26896,6.64159,0.47277,0.5822,0.03418,0.73271,0.8447,5.7632,0.36358,0.38929
ENSMUSG00000052508,Olfr536,0.13294,0.19561,0.20612,0.0915,0.11986,0.18231,0.27297,0.20719,0.43496,0.48478,0.08651
ENSMUSG00000052512,Nav2,149.28718,94.28356,123.2816,180.33891,235.89265,82.7808,103.31249,201.62719,98.62682,92.63291,142.26314
ENSMUSG00000052516,Robo2,0.31905,0.63573,8.13022,19.91735,11.91792,0.4102,1.12062,25.72336,10.91021,1.53513,1.94644
ENSMUSG00000052520,Cyp2j5,0.07976,0,0.0458,0.01525,0,0,0.0431,0.04781,0.03625,0,0.08651
ENSMUSG00000052525,Spdya,0.87738,0.68463,0.66416,1.22005,1.02741,0.69506,1.53726,1.80095,1.34112,0.80796,1.21112
ENSMUSG00000052533,Nup188,60.37955,80.81098,73.19487,97.6194,100.01807,67.07922,51.13185,82.8439,143.17381,62.98068,51.38602
ENSMUSG00000052534,Pbx1,119.61586,76.8988,230.98982,203.30639,227.94737,103.50733,110.94132,204.78284,326.00134,66.73771,110.77407
ENSMUSG00000052537,Olfr198,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052539,Magi3,130.59638,75.57844,67.03423,28.1832,27.07218,87.27022,114.69108,40.86413,50.7089,77.44322,147.32389
ENSMUSG00000052544,St6galnac3,0.07976,0.02445,0.0229,0.061,0.11986,0.04558,0.0431,0.17531,0,0.0404,0.04325
ENSMUSG00000052549,Arl13a,0,0,0.0229,0.01525,0.01712,0.01139,0.01437,0.03188,0.07249,0,0
ENSMUSG00000052551,Adarb2,3.40316,5.08583,3.61852,5.74949,4.07538,5.43516,6.70935,5.6738,5.00202,7.19087,4.67146
ENSMUSG00000052554,Defb34,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052557,Gan,54.45061,65.48013,77.79818,47.44477,41.91821,71.8649,70.72832,66.95406,48.02666,68.39403,40.61572
ENSMUSG00000052560,Cpne8,9.51822,13.52147,40.6969,117.81125,142.92944,15.78134,12.87276,128.5212,44.18453,18.66394,11.41912
ENSMUSG00000052562,Slc22a30,0.15952,0.02445,0.0229,0.01525,0.05137,0.03418,0.05747,0.04781,0,0.0404,0.21627
ENSMUSG00000052563,D930048N14Rik,3.29681,3.88773,15.55047,3.20264,2.92811,3.95388,3.31876,2.56596,6.08942,8.07963,4.84447
ENSMUSG00000052565,Hist1h1d,1.40912,16.26,0.36643,0.21351,0.27398,2.39284,0.33044,0.11156,0.10874,6.05972,1.64366
ENSMUSG00000052566,Hook2,57.80059,70.78602,62.29351,21.1374,21.01047,61.80359,35.47191,21.62739,13.6287,66.49532,59.51781
ENSMUSG00000052572,Dlg2,0.15952,0.14671,1.94667,1.06755,1.04453,0.12534,0.41664,1.29095,4.6758,0.60597,0.08651
ENSMUSG00000052581,Lrrtm4,0.2127,0.12226,0.20612,0.04575,0.03425,0.12534,0.1293,0.09563,0.03625,0.16159,0.04325
ENSMUSG00000052584,Serp2,0.10635,0.26896,0.38933,0.57952,0.35959,0.2051,0.0431,0.28688,2.31978,0.32319,0.08651
ENSMUSG00000052593,Adam17,73.30094,76.40978,147.83257,66.11156,50.39431,79.49919,64.11954,62.69871,92.71864,83.98771,59.9071
ENSMUSG00000052595,A1cf,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052605,Isoc2b,1.40912,0.51347,0.93898,0.54902,0.66781,1.68638,0.68961,0.46219,0,1.97951,0.90834
ENSMUSG00000052609,Plekhg3,111.0016,281.79927,103.19652,35.21375,39.36681,276.7488,184.91657,55.70208,65.24376,285.2512,128.89759
ENSMUSG00000052613,Pcdh15,0.13294,0.0489,0.32063,0.061,0.27398,0.06837,0.14367,0.43032,1.88482,0.0808,0.17302
ENSMUSG00000052616,Terb1,1.51547,1.02695,0.54965,0.77778,0.75343,1.15084,1.33612,1.02001,0.14499,1.57553,1.64366
ENSMUSG00000052625,Olfr851,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052631,Sh2d6,0.4254,0.24451,0.0229,0.01525,0.01712,0.17092,1.14935,0,0.28997,0,0.12976
ENSMUSG00000052632,Asap2,18.90351,32.96012,38.04026,46.60598,53.20256,33.64786,18.11668,48.83295,65.53374,43.79157,24.35213
ENSMUSG00000052642,4930504O13Rik,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052656,Rnf103,41.87486,88.78205,42.91839,34.54272,38.9216,73.12968,43.76162,34.52095,32.00569,83.42214,41.99985
ENSMUSG00000052658,5830454E08Rik,0.39881,0.41567,0.25192,0.13726,0.27398,0.34183,0.18677,0.09563,0.14499,0.44438,0.17302
ENSMUSG00000052675,Zfp112,0.87738,1.78493,1.83216,0.88454,1.47262,1.25339,1.20682,0.57376,2.60975,1.33314,1.08136
ENSMUSG00000052676,Zmat1,3.82856,3.93663,2.72534,2.15034,2.67126,4.10201,5.22956,4.3191,8.4092,7.55445,6.53139
ENSMUSG00000052681,Rap1b,347.65436,168.95731,180.81148,280.96268,251.35513,270.59579,420.90752,306.3216,174.85328,179.08491,369.43433
ENSMUSG00000052684,Jun,3024.00267,3387.6551,184.43,1028.59519,1069.3766,1732.05003,1428.12885,524.18925,297.47531,3222.15485,3083.11788
ENSMUSG00000052688,Rab7b,110.65597,26.016,14.79471,7.57957,6.8665,59.20565,123.67041,9.80165,23.37902,15.55328,95.54858
ENSMUSG00000052698,Tln2,63.51684,31.15074,62.98057,67.27061,76.18223,56.51655,57.51076,70.28503,16.96338,17.25,45.84948
ENSMUSG00000052707,Tnrc6a,78.88425,70.3948,82.42439,52.41648,44.05864,82.84916,108.18287,74.15788,109.827,91.94614,107.87604
ENSMUSG00000052712,BC004004,30.1499,40.66223,41.9107,25.57534,37.6031,50.16984,38.70447,23.79491,52.23126,43.62998,36.03077
ENSMUSG00000052713,Zfp608,15.52693,8.80241,32.97892,29.327,32.17496,5.82257,7.08289,30.93498,43.56834,12.9678,21.97315
ENSMUSG00000052726,Kcnt2,0.07976,0.02445,0.0458,0.07625,0.11986,0.01139,0.43101,0.09563,2.02981,0.0404,0.12976
ENSMUSG00000052727,Map1b,63.09145,297.13013,88.81405,126.90064,213.97464,245.11776,98.2266,186.31111,292.43704,183.20552,92.00174
ENSMUSG00000052730,Gm5111,0.10635,0.0978,0.0458,0.04575,0.05137,0.03418,0.20114,0.15938,0.07249,0.0404,0.12976
ENSMUSG00000052736,Klrc2,0.02659,0,0,0,0,0,0,0.06375,0.03625,0,0.04325
ENSMUSG00000052738,Suclg1,45.19826,66.28701,49.19355,58.53199,60.58277,67.44385,45.87356,42.99978,86.99168,67.50528,43.98955
ENSMUSG00000052748,Swt1,18.77057,14.47507,31.49028,17.7365,14.77754,16.85242,17.64257,14.9017,21.02299,25.57202,24.04935
ENSMUSG00000052749,Trim30b,0.50516,0.34232,0.09161,0.16776,0.17123,0.12534,0.35917,0.19125,0.36247,0.28279,0.38929
ENSMUSG00000052751,Repin1,11.4325,20.17218,22.53559,7.51857,7.92816,15.2458,10.70335,6.43881,13.66494,18.34075,10.55403
ENSMUSG00000052752,Traf7,75.34815,106.55802,136.61058,133.67193,120.24087,82.7808,54.45061,100.86938,207.47517,99.13701,84.08621
ENSMUSG00000052759,Gpr25,0,0,0,0.0305,0,0.01139,0.01437,0.06375,0.03625,0,0
ENSMUSG00000052760,A630001G21Rik,0.63809,0.75799,0.59545,0.42702,0.54795,0.59251,0.67525,0.55782,1.88482,0.76756,0.69207
ENSMUSG00000052763,Zfp212,33.57965,34.37829,25.9938,14.04585,17.3803,34.14922,25.63058,14.71045,26.38748,37.40867,32.2244
ENSMUSG00000052776,Oas1a,4.91863,9.92716,5.51939,2.4706,2.2603,9.78785,6.59441,2.3269,5.7632,8.96838,4.97424
ENSMUSG00000052783,Grk4,5.90236,5.13474,4.5804,4.01092,4.65758,3.79436,5.02842,7.36319,7.72051,5.00937,6.53139
ENSMUSG00000052794,1700030K09Rik,4.81228,4.59681,10.05399,4.11767,5.39389,5.20727,2.24124,3.52222,17.57957,4.60539,4.75796
ENSMUSG00000052798,Nup107,11.56544,16.94463,28.99396,35.99153,33.28799,18.40206,12.57105,26.04212,102.86767,19.99707,16.78264
ENSMUSG00000052812,Atad2b,30.01696,25.69814,40.78851,26.9784,23.42488,26.59468,27.49828,27.79526,20.69677,35.38876,36.20379
ENSMUSG00000052818,Olfr813,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052819,Best2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052821,Cysltr1,0.13294,0.12226,0.11451,0.65578,0.37672,0.39881,0.53158,0.82876,0.18123,1.05035,0.21627
ENSMUSG00000052833,Sae1,28.20903,76.62984,46.85754,74.45366,76.30209,66.86273,32.54106,47.36669,153.61282,82.29099,40.96175
ENSMUSG00000052837,Junb,1775.81292,1426.30774,345.36253,1377.49951,2323.8577,1178.71196,922.74387,596.88087,273.91507,1375.31394,1589.80903
ENSMUSG00000052848,C130026L21Rik,0,0,0,0,0,0,0,0,0.14499,0,0
ENSMUSG00000052850,Tas2r137,0,0,0,0,0,0,0.02873,0,0,0,0
ENSMUSG00000052852,Reep1,0.15952,0.12226,3.91625,17.79751,20.56526,0.36462,0.70398,12.52699,0.21748,0.36358,0.38929
ENSMUSG00000052854,Nrk,1.14325,1.02695,2.03828,3.21789,2.60276,0.55833,1.20682,5.5463,0.65244,0.32319,0.43254
ENSMUSG00000052861,Dnah6,0.55833,1.19811,0,0.97604,0.66781,1.29897,0.96258,1.75314,0,2.30269,2.29247
ENSMUSG00000052889,Prkcb,0.05317,0.44012,1.92377,0.21351,0.20548,0.15952,0.38791,0.31875,0.03625,0.0808,0.08651
ENSMUSG00000052906,Ubxn8,23.82214,34.52499,27.82596,29.34225,35.01746,41.23657,34.13579,40.16287,39.07376,40.72132,33.30575
ENSMUSG00000052911,Lamb2,184.11643,207.34558,214.59197,235.60726,264.3347,176.80793,159.54459,257.21771,164.70426,176.37824,169.9891
ENSMUSG00000052912,Smarca5-ps,0.05317,0.22006,0.54965,0.07625,0.06849,0.10255,0.07183,0.11156,1.95731,0.16159,0
ENSMUSG00000052914,Cyp2j6,1.0369,2.49402,23.38297,28.50346,27.77424,3.13348,1.9539,24.6396,11.96136,3.35304,1.29763
ENSMUSG00000052915,Msl1,78.43227,76.72764,115.28879,73.23361,82.67202,98.26588,91.81896,74.68382,96.45203,83.98771,92.04499
ENSMUSG00000052917,Senp7,17.33486,18.97408,28.39851,19.64283,20.97623,19.88334,12.81529,24.08179,26.6412,28.92506,21.15132
ENSMUSG00000052920,Prkg1,17.97295,3.252,6.52708,55.46661,56.04505,8.05589,17.80061,68.03782,1.05115,1.49473,12.32745
ENSMUSG00000052921,Arhgef15,2.60555,2.05389,1.19091,4.01092,4.10963,2.16495,2.35617,4.00035,7.72051,2.30269,3.28732
ENSMUSG00000052922,Bpi,0.02659,0.26896,0,0.0305,0.06849,0.11394,0,0,0,0.0404,0.04325
ENSMUSG00000052926,Rnaseh2a,20.23287,28.38776,19.97057,28.57971,26.47285,24.74878,14.85539,18.77455,35.19539,28.0363,18.55606
ENSMUSG00000052928,Ctif,19.62136,15.77098,26.65796,30.89781,37.36337,19.22246,19.539,29.00652,33.92676,14.13935,17.86399
ENSMUSG00000052934,Fbxo31,23.39674,33.6203,45.91856,6.23751,8.39049,22.67499,14.66862,4.17566,26.35123,28.0767,32.35416
ENSMUSG00000052942,Glis3,28.36855,29.92818,76.14923,15.3574,15.27412,25.62615,22.72846,19.07737,50.96263,25.77401,23.57355
ENSMUSG00000052949,Rnf157,1.88769,1.85829,4.76362,2.2571,3.3562,1.32176,1.46543,2.10377,6.45188,1.73712,1.98969
ENSMUSG00000052955,Cpvl,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052957,Gas1,3.05753,3.69212,86.50095,158.11872,190.8751,1.88009,4.32444,79.68824,261.77248,2.50468,4.23891
ENSMUSG00000052962,Mrpl35,7.65712,8.19113,11.63423,9.27239,9.36653,9.41183,9.45343,8.44695,19.13817,10.18033,9.81871
ENSMUSG00000052974,Cyp2f2,10.20949,4.3523,11.49682,0.41177,0.27398,10.35757,8.97932,0.28688,0.18123,3.87822,10.94332
ENSMUSG00000052981,Ube2ql1,0.05317,0.02445,1.94667,0.85404,0.92467,0.05697,0.15804,0.89251,0,0.0404,0
ENSMUSG00000052997,Uba2,59.39583,50.8828,102.25754,108.20335,115.24082,56.90396,60.44161,100.93313,168.69137,46.41745,58.30669
ENSMUSG00000053004,Hrh1,0,0.0978,0.22902,0.39652,0.5822,0.56972,0.1293,1.11564,0.90616,0.88876,0.12976
ENSMUSG00000053007,Creb5,10.07655,2.81188,1.23671,2.53161,1.88358,2.97396,1.72403,2.47034,0,0.76756,2.68176
ENSMUSG00000053012,Krcc1,9.3587,9.90271,18.41323,7.50332,11.9008,16.6815,14.65425,10.50291,23.37902,18.74473,16.78264
ENSMUSG00000053024,Cntn2,0.79762,0.75799,12.00066,54.32281,60.51427,0.45578,0.81891,100.85344,1.41361,0.24239,0.4758
ENSMUSG00000053025,Sv2b,0,0,3.80174,4.6972,6.88363,0.05697,0.20114,4.17566,0.07249,0,0
ENSMUSG00000053030,Spink2,0,0.17116,0.18322,0.0305,0.03425,0.14813,0.02873,0.04781,0.18123,0.12119,0.04325
ENSMUSG00000053040,Aph1c,4.09443,16.03994,5.6339,3.81266,4.60621,11.29192,4.00837,4.66973,2.89972,15.47248,6.92068
ENSMUSG00000053044,Cd8b1,0.02659,0,0.0229,0,0.03425,0.03418,0.01437,0,0,0,0.04325
ENSMUSG00000053046,Brsk2,0.2127,0.19561,0.20612,0.13726,0.08562,0.25068,0.30171,0.03188,0,0.12119,0.17302
ENSMUSG00000053049,Gm15413,0,0,0.0229,0,0.01712,0,0,0,0.39871,0,0
ENSMUSG00000053054,Adh6a,0.05317,0,0.0229,0.21351,0.11986,0.05697,0.02873,0.06375,0,0,0
ENSMUSG00000053062,Jam2,2.18015,2.29841,48.41488,15.93693,19.70909,5.45795,4.48248,26.61587,17.7608,5.33255,4.88773
ENSMUSG00000053063,Clec12a,0.18611,0.83134,0.54965,0.24401,0.13699,0.85458,0.71835,0.33469,2.24729,2.1411,0.86508
ENSMUSG00000053070,9230110C19Rik,2.31309,3.22755,4.76362,6.60353,5.35964,3.41834,2.84465,6.69381,8.19172,3.99941,3.20081
ENSMUSG00000053080,2700081O15Rik,63.06486,52.9856,49.92641,58.76075,57.19232,55.42268,49.83883,42.13914,64.99004,48.88174,51.64554
ENSMUSG00000053091,Lins1,5.37062,10.48953,8.61116,12.79529,11.84943,11.90722,8.18914,13.06887,17.61582,15.27049,8.73735
ENSMUSG00000053093,Myh7,0.31905,0.56238,1.0993,0.07625,0.06849,0.75203,0.44537,0.28688,0.07249,1.37354,0.30278
ENSMUSG00000053094,Tmem248,64.2347,75.65179,80.08838,59.88929,55.87382,104.66957,96.21523,59.70243,108.30465,87.50235,72.23456
ENSMUSG00000053101,Gpr141,0,0,0.06871,0.01525,0,0,0,0.03188,0,0,0
ENSMUSG00000053110,Yap1,118.02062,133.77213,178.6816,381.83047,414.19914,163.59035,133.1382,440.08628,186.56092,143.89814,118.38681
ENSMUSG00000053111,Fank1,0,0.22006,0.52675,0.10675,0.10274,0.10255,0,0.07969,0.10874,0,0
ENSMUSG00000053113,Socs3,218.41393,705.6107,73.67581,992.92393,1593.20007,381.04235,166.77115,605.13657,75.82775,775.4825,292.18229
ENSMUSG00000053117,E330013P04Rik,0.23928,0.12226,0.27482,0.061,0.08562,0.07976,0.27297,0.04781,0.14499,0.12119,0.12976
ENSMUSG00000053119,Chmp3,80.53266,136.07054,183.83455,58.98951,64.82938,133.49757,86.56066,46.96825,128.31273,171.16688,92.78031
ENSMUSG00000053128,Rnf26,5.71625,6.87077,13.87863,14.70162,13.61314,10.67661,8.03111,9.30759,54.51479,7.27166,6.92068
ENSMUSG00000053129,Gsx1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053134,Supt7l,5.18451,10.00051,15.25275,7.93034,12.53437,10.61964,8.28971,7.04444,24.14019,12.07904,7.82901
ENSMUSG00000053137,Mapk11,2.36626,3.69212,17.86358,1.05229,0.82193,4.1248,2.29871,1.06782,15.80349,4.60539,3.07105
ENSMUSG00000053141,Ptprt,1.83452,0.48902,1.25961,27.0394,31.02769,0.46717,1.43669,34.40938,0.14499,1.17155,0.64881
ENSMUSG00000053146,Olfr352,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053153,Spag16,0,0,0.0229,0.01525,0.08562,0.05697,0,0.09563,0.07249,0.12119,0
ENSMUSG00000053158,Fes,28.84712,11.58984,6.27515,2.79087,3.69867,15.49647,22.49859,5.59411,0,8.44321,25.00094
ENSMUSG00000053161,Daw1,0,0,0,0.0305,0,0.01139,0.01437,0.03188,0,0.0404,0
ENSMUSG00000053164,Gpr21,0.10635,0.07335,0.18322,0.44227,0.5822,0.19371,0.94822,0.94032,0.28997,0.16159,0.12976
ENSMUSG00000053166,Cdh22,0.02659,0,0.0458,0,0,0.02279,0,0,0,0.0404,0
ENSMUSG00000053168,9030619P08Rik,0.05317,0.19561,0.11451,0.01525,0.06849,0.06837,0.0431,0,0,0.0404,0.08651
ENSMUSG00000053175,Bcl3,126.02337,181.37848,33.84919,126.59563,148.90552,234.1221,179.58644,126.56087,15.15105,182.11477,105.36729
ENSMUSG00000053178,Mterf1b,0.37222,0.97805,1.62604,0.16776,0.23973,0.30765,0.37354,0.255,2.39227,0.76756,0.43254
ENSMUSG00000053181,A830005F24Rik,0,0,0.11451,0.07625,0.01712,0,0.01437,0,0.50745,0.0808,0.08651
ENSMUSG00000053182,Gm609,0.18611,0.14671,0,0.01525,0.13699,0.09116,0.20114,0.14344,0.28997,0.12119,0.12976
ENSMUSG00000053184,Spaca3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053192,Mllt11,2.47261,3.37426,16.32914,6.25277,6.83226,3.55507,3.29002,4.86098,14.06366,3.27225,2.68176
ENSMUSG00000053194,Cib4,0,0,0,0.061,0.01712,0.01139,0.01437,0.01594,0,0.0404,0
ENSMUSG00000053198,Prx,6.35434,3.86328,8.47375,18.43803,22.27761,4.88823,4.51121,13.77013,12.14259,4.56499,5.45003
ENSMUSG00000053199,Arhgap20,0.74444,1.36926,2.2673,25.51433,27.85985,0.4102,2.01137,17.41985,2.97222,0.36358,2.16271
ENSMUSG00000053205,Styx,2.39285,1.49152,2.83985,2.18084,2.32879,2.48399,1.98263,2.39065,2.39227,1.00995,2.03295
ENSMUSG00000053211,Zfy1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053214,Gm9899,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053216,Btn2a2,8.64084,1.12475,1.1451,0.07625,0.10274,1.59523,4.33881,0.03188,0.14499,0.84836,6.18535
ENSMUSG00000053217,Tas2r136,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053219,Raet1e,0.02659,0.07335,1.83216,0.36602,0.30822,0.05697,0.05747,0.31875,0.10874,0,0.08651
ENSMUSG00000053226,Dand5,0.98373,1.0514,1.168,1.1133,3.68154,1.04829,0.61778,1.08376,2.60975,1.25234,1.08136
ENSMUSG00000053228,Ceacam3,0.13294,0.12226,0.13741,0.27451,0.06849,0.07976,0.0431,0.19125,0.57994,0.0808,0.17302
ENSMUSG00000053251,Olfr212,0.10635,0.0489,0.41224,0.04575,0.08562,0.03418,0.1724,0.04781,0.10874,0.0808,0.08651
ENSMUSG00000053253,Ndfip2,188.66284,120.25066,168.30698,98.61069,70.48012,141.41672,215.34569,120.36112,68.17973,136.30329,214.54095
ENSMUSG00000053268,Dspp,0.02659,0,0.11451,0.01525,0,0.01139,0.38791,0.01594,0,0,0.12976
ENSMUSG00000053279,Aldh1a1,0.23928,1.61377,0.64126,27.77143,7.48295,0.6267,0.94822,6.56631,0.25373,0.96956,0.90834
ENSMUSG00000053286,Trmt1l,11.8579,17.28695,25.53576,9.5164,10.61654,17.85513,13.21756,11.98511,39.39998,26.29918,17.21518
ENSMUSG00000053287,Olfr1013,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053289,Ddx10,43.31056,33.98707,46.85754,39.02641,32.10647,36.8611,37.02354,35.28595,50.7814,41.28689,45.41694
ENSMUSG00000053291,Rab4b,16.61701,38.16821,24.52807,21.1984,19.9317,31.14108,15.55937,19.41206,28.56227,44.43794,19.33464
ENSMUSG00000053293,Pom121,117.43571,73.98912,57.02604,153.16226,197.02242,129.38416,153.58232,167.44093,107.03602,68.35364,105.36729
